#LCode	English Name	Script	Locale Level	Path Level	STStatus	Bailey	Vxml	VStatus	Section	Page	Header	Code	ST Link	Config Action
af	Afrikaans	Latin	modern	modern	READ_WRITE	doi			Locale Display Names	Languages (A-D)	D	Dogri ► doi	http://st.unicode.org/cldr-apps/v#/af//3b1808f53ad666df	
af	Afrikaans	Latin	modern	modern	READ_WRITE	skepel			Units	Volume	bushel	long-displayName	http://st.unicode.org/cldr-apps/v#/af//7a6345374de647dd	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} st			Units	Mass and Weight	stone	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//6d8300ad95fecaba	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} st			Units	Mass and Weight	stone	short-other-nominative	http://st.unicode.org/cldr-apps/v#/af//726ab91f191b33f4	
af	Afrikaans	Latin	modern	modern	READ_WRITE	skepel			Units	Volume	bushel	short-displayName	http://st.unicode.org/cldr-apps/v#/af//c42ae0a0bed9aa	
af	Afrikaans	Latin	modern	modern	READ_WRITE	oop-krulhakie			Characters	Symbols2	punctuation	{ –keywords	http://st.unicode.org/cldr-apps/v#/af//6c2bdce495fe72c4	
af	Afrikaans	Latin	modern	modern	READ_WRITE	oop-krulhakie			Characters	Symbols2	punctuation	{ -name	http://st.unicode.org/cldr-apps/v#/af//59abfcd56db82288	
af	Afrikaans	Latin	modern	modern	READ_WRITE	oop-blokhakie			Characters	Symbols2	punctuation	[ –keywords	http://st.unicode.org/cldr-apps/v#/af//76ef6a62dcd53618	
af	Afrikaans	Latin	modern	modern	READ_WRITE	oop-blokhakie			Characters	Symbols2	punctuation	[ -name	http://st.unicode.org/cldr-apps/v#/af//448ca56c2b4a1a90	
af	Afrikaans	Latin	modern	modern	READ_WRITE	oop-hoekhakie			Characters	Symbols2	punctuation	〈 –keywords	http://st.unicode.org/cldr-apps/v#/af//16ab93b70493926a	
af	Afrikaans	Latin	modern	modern	READ_WRITE	oop-hoekhakie			Characters	Symbols2	punctuation	〈 -name	http://st.unicode.org/cldr-apps/v#/af//189136bd501e2f89	
af	Afrikaans	Latin	modern	modern	READ_WRITE	sluit-hoekhakie			Characters	Symbols2	punctuation	〉 –keywords	http://st.unicode.org/cldr-apps/v#/af//7edd5072d2729f25	
af	Afrikaans	Latin	modern	modern	READ_WRITE	sluit-hoekhakie			Characters	Symbols2	punctuation	〉 -name	http://st.unicode.org/cldr-apps/v#/af//7d6996efbac2c21c	
af	Afrikaans	Latin	modern	modern	READ_WRITE	oop-dubbelhoekhakie			Characters	Symbols2	punctuation	《 –keywords	http://st.unicode.org/cldr-apps/v#/af//55b4d37e4f98163b	
af	Afrikaans	Latin	modern	modern	READ_WRITE	oop-dubbelhoekhakie			Characters	Symbols2	punctuation	《 -name	http://st.unicode.org/cldr-apps/v#/af//2db40fd307e629ce	
af	Afrikaans	Latin	modern	modern	READ_WRITE	oop-raamhakie			Characters	Symbols2	punctuation	「 –keywords	http://st.unicode.org/cldr-apps/v#/af//26eda4eeb21cc8be	
af	Afrikaans	Latin	modern	modern	READ_WRITE	oop-raamhakie			Characters	Symbols2	punctuation	「 -name	http://st.unicode.org/cldr-apps/v#/af//784b682a277ea89d	
af	Afrikaans	Latin	modern	modern	READ_WRITE	kleiner as | merker | oop merker			Characters	Symbols2	math	< –keywords	http://st.unicode.org/cldr-apps/v#/af//4f7af72bfde0ba2e	
ar	Arabic	Arabic	modern	core	HIDE				Special	Alphabetic Information	Layout	characterOrder	http://st.unicode.org/cldr-apps/v#/ar//7972e33a5e623d65	
ar	Arabic	Arabic	modern	moderate	READ_WRITE	لوتي ليسوتو			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-zero	http://st.unicode.org/cldr-apps/v#/ar//4691a810f9e79a00	
ar	Arabic	Arabic	modern	moderate	READ_WRITE	لوتي ليسوتو			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-one	http://st.unicode.org/cldr-apps/v#/ar//5b2f89143722a9fd	
ar	Arabic	Arabic	modern	moderate	READ_WRITE	لوتي ليسوتو			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-two	http://st.unicode.org/cldr-apps/v#/ar//42b62a40dd126cb8	
ar	Arabic	Arabic	modern	moderate	READ_WRITE	لوتي ليسوتو			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-few	http://st.unicode.org/cldr-apps/v#/ar//6e705d324b144997	
ar	Arabic	Arabic	modern	moderate	READ_WRITE	لوتي ليسوتو			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-many	http://st.unicode.org/cldr-apps/v#/ar//3538dd6155a6259e	
ar	Arabic	Arabic	modern	moderate	READ_WRITE	لوتي ليسوتو			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-other	http://st.unicode.org/cldr-apps/v#/ar//18e72d157fb85bce	
as	Assamese	Bangla	modern	modern	READ_WRITE	doi			Locale Display Names	Languages (A-D)	D	Dogri ► doi	http://st.unicode.org/cldr-apps/v#/as//3b1808f53ad666df	
as	Assamese	Bangla	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name	http://st.unicode.org/cldr-apps/v#/as//73cdaa7e87cb07d1	
as	Assamese	Bangla	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-one	http://st.unicode.org/cldr-apps/v#/as//5b2f89143722a9fd	
as	Assamese	Bangla	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-other	http://st.unicode.org/cldr-apps/v#/as//18e72d157fb85bce	
az	Azerbaijani	Latin	modern	moderate	READ_WRITE	dram			Units	Volume	dram	short-displayName	http://st.unicode.org/cldr-apps/v#/az//53166ca23ecd6a40	
az	Azerbaijani	Latin	modern	moderate	READ_WRITE	{0} dram			Units	Volume	dram	short-one-nominative	http://st.unicode.org/cldr-apps/v#/az//29b0286a62dcfbef	
az	Azerbaijani	Latin	modern	moderate	READ_WRITE	{0} dram			Units	Volume	dram	short-other-nominative	http://st.unicode.org/cldr-apps/v#/az//489cdd047e9c3c46	
be	Belarusian	Cyrillic	modern	modern	READ_WRITE	doi			Locale Display Names	Languages (A-D)	D	Dogri ► doi	http://st.unicode.org/cldr-apps/v#/be//3b1808f53ad666df	
be	Belarusian	Cyrillic	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name	http://st.unicode.org/cldr-apps/v#/be//73cdaa7e87cb07d1	
be	Belarusian	Cyrillic	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-one	http://st.unicode.org/cldr-apps/v#/be//5b2f89143722a9fd	
be	Belarusian	Cyrillic	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-few	http://st.unicode.org/cldr-apps/v#/be//6e705d324b144997	
be	Belarusian	Cyrillic	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-many	http://st.unicode.org/cldr-apps/v#/be//3538dd6155a6259e	
be	Belarusian	Cyrillic	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-other	http://st.unicode.org/cldr-apps/v#/be//18e72d157fb85bce	
bg	Bulgarian	Cyrillic	modern	moderate	READ_WRITE	брит. дес. лъжица			Units	Volume	dessert-spoon-imperial	long-displayName	http://st.unicode.org/cldr-apps/v#/bg//12a11a952914ef37	
bg	Bulgarian	Cyrillic	modern	moderate	READ_WRITE	{0} брит. дес. лъжица			Units	Volume	dessert-spoon-imperial	long-one-nominative	http://st.unicode.org/cldr-apps/v#/bg//6c1a9ff7604cd5cb	
bg	Bulgarian	Cyrillic	modern	moderate	READ_WRITE	{0} брит. дес. лъжици			Units	Volume	dessert-spoon-imperial	long-other-nominative	http://st.unicode.org/cldr-apps/v#/bg//9c2099be78f2803	
bg	Bulgarian	Cyrillic	modern	modern	READ_WRITE	fur			Units	Length	furlong	short-displayName	http://st.unicode.org/cldr-apps/v#/bg//677398b407d90a3a	
bg	Bulgarian	Cyrillic	modern	modern	READ_WRITE	fth			Units	Length	fathom	short-displayName	http://st.unicode.org/cldr-apps/v#/bg//701fa97abff70dc8	
bg	Bulgarian	Cyrillic	modern	modern	READ_WRITE	st			Units	Mass and Weight	stone	short-displayName	http://st.unicode.org/cldr-apps/v#/bg//78e9ef06b5dc52f6	
ceb	Cebuano	Latin	moderate	modern	HIDE				Supplemental	Plural	ordinal-ceb	other	http://st.unicode.org/cldr-apps/v#/ceb//35eeda148bd26429	
ceb	Cebuano	Latin	moderate	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name	http://st.unicode.org/cldr-apps/v#/ceb//73cdaa7e87cb07d1	
ceb	Cebuano	Latin	moderate	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-one	http://st.unicode.org/cldr-apps/v#/ceb//5b2f89143722a9fd	
ceb	Cebuano	Latin	moderate	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-other	http://st.unicode.org/cldr-apps/v#/ceb//18e72d157fb85bce	
doi	Dogri	Devanagari	basic	modern	HIDE				Supplemental	Plural	ordinal-doi	other	http://st.unicode.org/cldr-apps/v#/doi//6025b7afbbab39d5	
doi	Dogri	Devanagari	basic	core	HIDE				Miscellaneous	Linguistic Elements	Collation	standard	http://st.unicode.org/cldr-apps/v#/doi//96637b9643a58d4	
el	Greek	Greek	modern	modern	READ_WRITE	κάτω γραμμή			Characters	Symbols2	punctuation	_ –keywords	http://st.unicode.org/cldr-apps/v#/el//3aef69ebd6eef1a	
el	Greek	Greek	modern	modern	READ_WRITE	κάτω γραμμή			Characters	Symbols2	punctuation	_ -name	http://st.unicode.org/cldr-apps/v#/el//6db36cdedf5e7b29	
en	English	Latin	modern	moderate	READ_WRITE	{0} degree			Units	Weather	generic	long-one-nominative	http://st.unicode.org/cldr-apps/v#/en//2bb26ab5dcc064f6	
en	English	Latin	modern	moderate	READ_WRITE	{0} degrees			Units	Weather	generic	long-other-nominative	http://st.unicode.org/cldr-apps/v#/en//33c368f9174f3ad	
eu	Basque	Latin	modern	core	HIDE				Miscellaneous	Linguistic Elements	Collation	standard	http://st.unicode.org/cldr-apps/v#/eu//96637b9643a58d4	
eu	Basque	Latin	modern	modern	READ_WRITE	doi			Locale Display Names	Languages (A-D)	D	Dogri ► doi	http://st.unicode.org/cldr-apps/v#/eu//3b1808f53ad666df	
eu	Basque	Latin	modern	moderate	READ_WRITE	{0} puntu			Units	Graphics	dot	short-one-nominative	http://st.unicode.org/cldr-apps/v#/eu//533387ddbe234053	
eu	Basque	Latin	modern	moderate	READ_WRITE	{0} ptu			Units	Graphics	dot	short-other-nominative	http://st.unicode.org/cldr-apps/v#/eu//43e586d37982cf09	
fa	Persian	Arabic	modern	core	HIDE				Special	Alphabetic Information	Layout	characterOrder	http://st.unicode.org/cldr-apps/v#/fa//7972e33a5e623d65	
fil	Filipino	Latin	modern	modern	READ_WRITE	doi			Locale Display Names	Languages (A-D)	D	Dogri ► doi	http://st.unicode.org/cldr-apps/v#/fil//3b1808f53ad666df	
fil	Filipino	Latin	modern	moderate	LTR_ALWAYS	{0}?			Miscellaneous	Minimal Pairs	Ordinal	other	http://st.unicode.org/cldr-apps/v#/fil//4aadabab33db3504	
fil	Filipino	Latin	modern	moderate	READ_WRITE	{0} qt Imp.			Units	Volume	quart-imperial	short-one-nominative	http://st.unicode.org/cldr-apps/v#/fil//f9b6836722c6f84	
fil	Filipino	Latin	modern	moderate	READ_WRITE	{0} qt Imp.			Units	Volume	quart-imperial	short-other-nominative	http://st.unicode.org/cldr-apps/v#/fil//4079c576063805bd	
ga	Irish	Latin	modern	modern	READ_WRITE	doi			Locale Display Names	Languages (A-D)	D	Dogri ► doi	http://st.unicode.org/cldr-apps/v#/ga//3b1808f53ad666df	
ga	Irish	Latin	modern	modern	READ_WRITE	Aghem			Locale Display Names	Languages (A-D)	A	Aghem ► agq	http://st.unicode.org/cldr-apps/v#/ga//3cead67f8ae5f035	
ga	Irish	Latin	modern	modern	READ_WRITE	Asu			Locale Display Names	Languages (A-D)	A	Asu ► asa	http://st.unicode.org/cldr-apps/v#/ga//3a379e77aa91e890	
ga	Irish	Latin	modern	moderate	READ_WRITE	mebi{0}			Units	Compound Units	1024p2	long	http://st.unicode.org/cldr-apps/v#/ga//61ea5a846717f829	
ga	Irish	Latin	modern	moderate	READ_WRITE	Gi{0}			Units	Compound Units	1024p3	long	http://st.unicode.org/cldr-apps/v#/ga//3dbdf44f0a40ee7	
ga	Irish	Latin	modern	moderate	READ_WRITE	tebi{0}			Units	Compound Units	1024p4	long	http://st.unicode.org/cldr-apps/v#/ga//1b1d8e70dc2502b0	
ga	Irish	Latin	modern	moderate	READ_WRITE	Pi{0}			Units	Compound Units	1024p5	long	http://st.unicode.org/cldr-apps/v#/ga//573382c5742f9794	
ga	Irish	Latin	modern	moderate	READ_WRITE	Ei{0}			Units	Compound Units	1024p6	long	http://st.unicode.org/cldr-apps/v#/ga//62099e555b51cdc	
ga	Irish	Latin	modern	moderate	READ_WRITE	zebi{0}			Units	Compound Units	1024p7	long	http://st.unicode.org/cldr-apps/v#/ga//af1daa9b6e37a13	
ga	Irish	Latin	modern	moderate	READ_WRITE	yobe{0}			Units	Compound Units	1024p8	long	http://st.unicode.org/cldr-apps/v#/ga//7d2d7612f419fde5	
gl	Galician	Latin	modern	modern	READ_WRITE	doi			Locale Display Names	Languages (A-D)	D	Dogri ► doi	http://st.unicode.org/cldr-apps/v#/gl//3b1808f53ad666df	
ha	Hausa	Latin	moderate	modern	HIDE				Supplemental	Plural	ordinal-ha	other	http://st.unicode.org/cldr-apps/v#/ha//55bd07a412b02677	
he	Hebrew	Hebrew	modern	core	HIDE				Special	Alphabetic Information	Layout	characterOrder	http://st.unicode.org/cldr-apps/v#/he//7972e33a5e623d65	
hi	Hindi	Devanagari	modern	modern	LTR_ALWAYS	null			Miscellaneous	Minimal Pairs	Case	nominative	http://st.unicode.org/cldr-apps/v#/hi//5f0ead8545264c1b	
hi	Hindi	Devanagari	modern	modern	LTR_ALWAYS	null			Miscellaneous	Minimal Pairs	Case	oblique	http://st.unicode.org/cldr-apps/v#/hi//46671380082370b2	
hi	Hindi	Devanagari	modern	modern	LTR_ALWAYS	null			Miscellaneous	Minimal Pairs	Gender	feminine	http://st.unicode.org/cldr-apps/v#/hi//7e344346e9667aea	
hi	Hindi	Devanagari	modern	modern	LTR_ALWAYS	null			Miscellaneous	Minimal Pairs	Gender	masculine	http://st.unicode.org/cldr-apps/v#/hi//49a2786490dfd17e	
hi	Hindi	Devanagari	modern	moderate	READ_WRITE	कि.बी.{0}			Units	Compound Units	1024p1	short	http://st.unicode.org/cldr-apps/v#/hi//17e4360e7b3f079b	
hi	Hindi	Devanagari	modern	moderate	READ_WRITE	मे.बी.{0}			Units	Compound Units	1024p2	short	http://st.unicode.org/cldr-apps/v#/hi//4eaceaed1ace8f1b	
hi	Hindi	Devanagari	modern	moderate	READ_WRITE	जी.बी.{0}			Units	Compound Units	1024p3	short	http://st.unicode.org/cldr-apps/v#/hi//1120cbeca1f30399	
hi	Hindi	Devanagari	modern	moderate	READ_WRITE	टे.बी.{0}			Units	Compound Units	1024p4	short	http://st.unicode.org/cldr-apps/v#/hi//1dfc0de63ec8a969	
hi	Hindi	Devanagari	modern	moderate	READ_WRITE	पे.बी.{0}			Units	Compound Units	1024p5	short	http://st.unicode.org/cldr-apps/v#/hi//1f1cf81350cba321	
hi	Hindi	Devanagari	modern	moderate	READ_WRITE	एक्ज़.बी.{0}			Units	Compound Units	1024p6	short	http://st.unicode.org/cldr-apps/v#/hi//627bfb69ff895bb1	
hi	Hindi	Devanagari	modern	moderate	READ_WRITE	ज़े.बी.{0}			Units	Compound Units	1024p7	short	http://st.unicode.org/cldr-apps/v#/hi//7037444becc2be6f	
hi	Hindi	Devanagari	modern	moderate	READ_WRITE	यो.बी.{0}			Units	Compound Units	1024p8	short	http://st.unicode.org/cldr-apps/v#/hi//79a9bb78c1d14266	
hi	Hindi	Devanagari	modern	moderate	READ_WRITE	किबी.{0}			Units	Compound Units	1024p1	narrow	http://st.unicode.org/cldr-apps/v#/hi//cc2f5ebfc7cd4c2	
hi	Hindi	Devanagari	modern	moderate	READ_WRITE	मेबी.{0}			Units	Compound Units	1024p2	narrow	http://st.unicode.org/cldr-apps/v#/hi//4d1c06c51ea725ea	
hi	Hindi	Devanagari	modern	moderate	READ_WRITE	जीबी.{0}			Units	Compound Units	1024p3	narrow	http://st.unicode.org/cldr-apps/v#/hi//2e936648ba7f3568	
hi	Hindi	Devanagari	modern	moderate	READ_WRITE	टेबी.{0}			Units	Compound Units	1024p4	narrow	http://st.unicode.org/cldr-apps/v#/hi//45cb4dfaf46972c3	
hi	Hindi	Devanagari	modern	moderate	READ_WRITE	पेबी.{0}			Units	Compound Units	1024p5	narrow	http://st.unicode.org/cldr-apps/v#/hi//3f2fb809dd34d466	
hi	Hindi	Devanagari	modern	moderate	READ_WRITE	एक्ज़बी.{0}			Units	Compound Units	1024p6	narrow	http://st.unicode.org/cldr-apps/v#/hi//6bafaff49cd9b	
hi	Hindi	Devanagari	modern	moderate	READ_WRITE	ज़ेबी.{0}			Units	Compound Units	1024p7	narrow	http://st.unicode.org/cldr-apps/v#/hi//274bf1e844040a39	
hi	Hindi	Devanagari	modern	moderate	READ_WRITE	योबी.{0}			Units	Compound Units	1024p8	narrow	http://st.unicode.org/cldr-apps/v#/hi//4466fdd78cd3c852	
hi	Hindi	Devanagari	modern	modern	READ_WRITE	काटाकना मध्य बिंदु			Characters	Symbols2	punctuation	・ –keywords	http://st.unicode.org/cldr-apps/v#/hi//291902edcaf1eeb3	
hi	Hindi	Devanagari	modern	modern	READ_WRITE	काटाकना मध्य बिंदु			Characters	Symbols2	punctuation	・ -name	http://st.unicode.org/cldr-apps/v#/hi//4ca4a489aba58113	
hy	Armenian	Armenian	modern	modern	READ_WRITE	doi			Locale Display Names	Languages (A-D)	D	Dogri ► doi	http://st.unicode.org/cldr-apps/v#/hy//3b1808f53ad666df	
hy	Armenian	Armenian	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name	http://st.unicode.org/cldr-apps/v#/hy//73cdaa7e87cb07d1	
hy	Armenian	Armenian	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-one	http://st.unicode.org/cldr-apps/v#/hy//5b2f89143722a9fd	
hy	Armenian	Armenian	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-other	http://st.unicode.org/cldr-apps/v#/hy//18e72d157fb85bce	
hy	Armenian	Armenian	modern	moderate	READ_WRITE	երկրային շառավիղ			Units	Length	earth-radius	long-displayName	http://st.unicode.org/cldr-apps/v#/hy//4d333779fa8acaf9	
hy	Armenian	Armenian	modern	moderate	READ_WRITE	{0} երկրային շառավիղ			Units	Length	earth-radius	long-one-nominative	http://st.unicode.org/cldr-apps/v#/hy//39f96749d872f8b2	
hy	Armenian	Armenian	modern	moderate	READ_WRITE	{0} երկրային շառավիղ			Units	Length	earth-radius	long-other-nominative	http://st.unicode.org/cldr-apps/v#/hy//2f1620f717a8dd43	
hy	Armenian	Armenian	modern	modern	READ_WRITE	ֆուրլոնգ			Units	Length	furlong	long-displayName	http://st.unicode.org/cldr-apps/v#/hy//4a1a1b529f424dac	
hy	Armenian	Armenian	modern	modern	READ_WRITE	ծովային սաժեններ			Units	Length	fathom	long-displayName	http://st.unicode.org/cldr-apps/v#/hy//44f07fc1978e2818	
hy	Armenian	Armenian	modern	modern	READ_WRITE	{0} ծովային սաժեն			Units	Length	fathom	long-one-nominative	http://st.unicode.org/cldr-apps/v#/hy//1101a0977a74513a	
hy	Armenian	Armenian	modern	modern	READ_WRITE	{0} ծովային սաժեն			Units	Length	fathom	long-other-nominative	http://st.unicode.org/cldr-apps/v#/hy//ce35810af72c6e6	
hy	Armenian	Armenian	modern	moderate	READ_WRITE	լյումեն			Units	Other Units	lumen	long-displayName	http://st.unicode.org/cldr-apps/v#/hy//2dc76afdf5c61506	
hy	Armenian	Armenian	modern	moderate	READ_WRITE	{0} լյումեն			Units	Other Units	lumen	long-one-nominative	http://st.unicode.org/cldr-apps/v#/hy//33f53ff2b8b94b9f	
hy	Armenian	Armenian	modern	moderate	READ_WRITE	{0} լյումեն			Units	Other Units	lumen	long-other-nominative	http://st.unicode.org/cldr-apps/v#/hy//2fb23d0873460dc0	
hy	Armenian	Armenian	modern	modern	READ_WRITE	սթոուն			Units	Mass and Weight	stone	long-displayName	http://st.unicode.org/cldr-apps/v#/hy//4e4aef030d610d4b	
hy	Armenian	Armenian	modern	moderate	READ_WRITE	աղանդերի գդալ			Units	Volume	dessert-spoon	long-displayName	http://st.unicode.org/cldr-apps/v#/hy//2f6ae9e7e1997468	
hy	Armenian	Armenian	modern	moderate	READ_WRITE	անգլիական աղանդերի գդալ			Units	Volume	dessert-spoon-imperial	long-displayName	http://st.unicode.org/cldr-apps/v#/hy//12a11a952914ef37	
hy	Armenian	Armenian	modern	modern	READ_WRITE	ծովային սաժեն			Units	Length	fathom	short-displayName	http://st.unicode.org/cldr-apps/v#/hy//701fa97abff70dc8	
hy	Armenian	Armenian	modern	modern	READ_WRITE	{0} ֆատոմ			Units	Length	fathom	short-one-nominative	http://st.unicode.org/cldr-apps/v#/hy//76ca63ef603d7786	
hy	Armenian	Armenian	modern	modern	READ_WRITE	{0} ֆատոմ			Units	Length	fathom	short-other-nominative	http://st.unicode.org/cldr-apps/v#/hy//4fe193c3761c4ae1	
hy	Armenian	Armenian	modern	modern	READ_WRITE	bu			Units	Volume	bushel	short-displayName	http://st.unicode.org/cldr-apps/v#/hy//c42ae0a0bed9aa	
hy	Armenian	Armenian	modern	modern	READ_WRITE	{0} bu			Units	Volume	bushel	short-one-nominative	http://st.unicode.org/cldr-apps/v#/hy//2b7ba147e7da435	
hy	Armenian	Armenian	modern	modern	READ_WRITE	{0} bu			Units	Volume	bushel	short-other-nominative	http://st.unicode.org/cldr-apps/v#/hy//2690050c5fbf3eba	
hy	Armenian	Armenian	modern	modern	READ_WRITE	վերգիր {0}			Characters	Category	Pattern	superscript	http://st.unicode.org/cldr-apps/v#/hy//2db44436ac7ead04	
ig	Igbo	Latin	moderate	modern	HIDE				Supplemental	Plural	ordinal-ig	other	http://st.unicode.org/cldr-apps/v#/ig//2a8acb5517887db9	
ig	Igbo	Latin	moderate	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name	http://st.unicode.org/cldr-apps/v#/ig//73cdaa7e87cb07d1	
ig	Igbo	Latin	moderate	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-other	http://st.unicode.org/cldr-apps/v#/ig//18e72d157fb85bce	
jv	Javanese	Latin	modern	modern	HIDE				Supplemental	Plural	ordinal-jv	other	http://st.unicode.org/cldr-apps/v#/jv//2b906e84bca1d273	
jv	Javanese	Latin	modern	core	HIDE				Special	Suppress	Casing	*	http://st.unicode.org/cldr-apps/v#/jv//60b956c5c59aabd6	
jv	Javanese	Latin	modern	core	HIDE				Miscellaneous	Linguistic Elements	Collation	standard	http://st.unicode.org/cldr-apps/v#/jv//96637b9643a58d4	
jv	Javanese	Latin	modern	modern	READ_WRITE	doi			Locale Display Names	Languages (A-D)	D	Dogri ► doi	http://st.unicode.org/cldr-apps/v#/jv//3b1808f53ad666df	
jv	Javanese	Latin	modern	moderate	READ_WRITE	LSL			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name	http://st.unicode.org/cldr-apps/v#/jv//73cdaa7e87cb07d1	
